NWS	USGS	
SILS1	02167450	
SLUS1	02169000	
SMHS1	02162093	
SRGS1	340043081464500	
SRRS1	340247081112400	
SUNS1	02173495	
WHMS1	02160700	
ASPS1	021720869	
CPCS1	021720709	
CPFS1	021720677	
CPRS1	021720711	
ELBS1	0219897993	
ESLS1	02198375	
FWDS1	021989791	
GIVS1	02175000	
GOOS1	02172050	
HMPS1	02176500	
HRDS1	02198760	
HUGS1	02172035	
JAMS1	02171700	
KITS1	02172040	
LMCS1	02172002	
LMIS1	02171635	
LMTS1	02171001	
LUCS1	021989784	
MILS1	02175500	
MVLS1	02171850	
NCAS1	02172053	
PIMS1	02172020	
PINS1	02172000	
PTRS1	02172001	
SSNS1	02171905	
SSTS1	02171637	
STPS1	02171645	
WRIS1	021720698	
ALIS1	021457492	
BBGS1	02153200	
BDMS1	021459367	
BLAS1	02153051	
BRGS1	02153500	
BRSS1	02160325	
CAMS1	02154790	
CARS1	02156500	
CHFS1	02153551	
COWS1	021556525	
CSPS1	345145081502900	
CTBS1	02147020	
DTAS1	02160105	
DUCS1	02158408	
DURS1	02160381	
EMCS1	02186702	
FISS1	021473415	
FNGS1	02154500	
GPPS1	345109082171900	
GSLS1	02162500	
GVLS1	02164000	
GVRS1	02164000	
HWDS1	02187010	
HWLS1	02187010	
HYTS1	343124082111400	
KGCS1	02153590	
LAWS1	02156300	
LBLS1	021556524	
LDWS1	344000081250011	
LIBS1	02186000	
LKBS1	02154950	
MCHS1	02146110	
MSRS1	02162350	
MTCS1	02192500	
MTLS1	02157510	
NELS1	02156449	
NNRS1	02153550	
NRBS1	021652801	
NSHS1	021564493	
PCRS1	02155500	
PELS1	02160326	
RBDS1	02188100	
RCKS1	345830081033100	
REFS1	021603273	
RHIS1	02146000	
RKYS1	02147500	
SABS1	341256082092000	
SIMS1	02164110	
SLTS1	021623975	
SRCS1	02165200	
SSRS1	02162290	
STRS1	02187910	
SUGS1	02146800	
TAMS1	345051083041800	
TEGS1	350128081000145	
THYS1	02153700	
TOLS1	021473426	
TYGS1	02157470	
WCCS1	021473428	
WHFS1	345118082184900	
WLMS1	343714082285600	
WLSS1	02163001	
WODS1	02160390	
WRLS1	021650905	
WSHS1	02163500	
ACWS1	02110550	
BCAS1	02110755	
BCLS1	02110400	
BCRS1	02130980	
BENS1	02130561	
BUCS1	02110802	
CNWS1	02110704	
CSCS1	02110701	
EFFS1	02132000	
GALS1	02135000	
HAGS1	02110815	
HTSS1	02130910	
KINS1	02136000	
LNGS1	02110500	
MGCS1	02110760	
MRYS1	02136361	
NIXS1	02110777	
NSNS1	02171800	
PDBS1	02135200	
PDES1	02131000	
PRVS1	02131010	
SOCS1	02110725	
WPIS1	021108125	
AFCS2	06471800	
AMCS2	06471770	
ATNS2	06473000	
BGCS2	05291000	
CMBS2	06471000	
ERFS2	06471065	
FLOS2	06479215	
FRMS2	06441595	
FTPS2	06441500	
JSLS2	06470878	
KAMS2	06479452	
KMPS2	06479449	
LAFS2	06441592	
LFIS2	06441590	
LIES2	06357800	
MAPS2	06471200	
ORDS2	06471510	
PIRS2	06440000	
PONS2	06714000	
PVRS2	05290000	
RAUS2	06479490	
RFDS2	06475000	
RVLS2	06479498	
SFDS2	06472000	
SOSS2	450628097060800	
VRPS2	06478600	
WBSS2	06479500	
WBWS2	06479512	
WESS2	06471500	
WHIS2	06360500	
WKPS2	06354882	
WTRS2	06479438	
WVYS2	445959096582600	
WWCS2	06479515	
AGCS2	06482010	
BRCS2	06479770	
BRKS2	06480000	
BSJS2	06485910	
BSWS2	06479520	
BTPS2	434913097041800	
CBLS2	06442996	
COSS2	06482610	
CSWS2	06479525	
DERS2	06481000	
FCRS2	06480650	
FORS2	06477000	
GRWS2	06453020	
HMDS2	433047096391700	
HTFS2	06481493	
HURS2	06476000	
JRMS2	06478000	
MTVS2	06477500	
OVLS2	433326096405200	
PCPS2	06452320	
PKRS2	06478690	
SCCS2	06481480	
SCOS2	06478500	
SFMS2	06481400	
SIFS2	06481500	
SPGS2	06466700	
SXFS2	06482020	
VERS2	06479010	
WAVS2	06482000	
WCCS2	06481497	
WLPS2	433141096572100	
YANS2	06467500	
YNNS2	06478513	
ANNS2	06430800	
BEAS2	06402500	
BEFS2	06435000	
BERS2	06446700	
BFGS2	06402600	
BIGS2	06412000	
BNNS2	06422500	
BNRS2	06423010	
BOUS2	06437200	
CACS2	06334500	
CBKS2	06401950	
CHRS2	06403700	
CLGS2	06412810	
CRCS2	06430532	
CSHS2	06356500	
CTCS2	06409000	
CTTS2	06440200	
CYNS2	06412500	
DFBS2	06410000	
ECHS2	06413620	
EDGS2	06395000	
EFLS2	06449600	
EKCS2	06425100	
ELCS2	06425500	
EMSS2	06438000	
FARS2	06421500	
FRNS2	06403300	
FRUS2	06436000	
FTHS2	06359500	
GCOS2	06404998	
GLNS2	06437020	
GNKS2	06403850	
GRAS2	06355500	
HATS2	06400000	
HAWS2	06416000	
HERS2	06406000	
HHDS2	06400875	
HOTS2	06402000	
IRIS2	06412580	
IRRS2	06446500	
JHNS2	06411900	
JUDS2	06403810	
KDKS2	06447000	
KSTS2	06407500	
LBKS2	06449000	
LITS2	06447500	
LSLS2	06430850	
LWRS2	06450500	
MDHS2	06429997	
MIDS2	06441000	
NEBS2	06445685	
OACS2	06452000	
OKRS2	432150100281900	
OSAS2	06406500	
PAHS2	06464100	
PIPS2	06447230	
PLNS2	06438500	
PNES2	430027102311801	
PRNS2	06402430	
RAVS2	06412200	
RBDS2	431132100515200	
RCBS2	06411500	
RCYS2	06414000	
RDWS2	06430500	
RGUS2	06406760	
RHOS2	06408700	
RIPS2	435442103200700	
ROBS2	06424000	
RSBS2	06449500	
RSIS2	06410500	
RUSS2	06404000	
RWRS2	06433000	
SBFS2	06437000	
SCNS2	06408650	
SEWS2	06418900	
SFHS2	06431500	
SHAS2	06357000	
SLNS2	06430770	
SUNS2	06406740	
TDFS2	06406700	
UPCS2	440225103295500	
VAES2	06436198	
VAVS2	06412220	
VBVS2	06412250	
VTLS2	06449100	
WASS2	06423500	
WEWS2	06464500	
WHRS2	06447450	
WILS2	435344103322100	
WNWS2	06436190	
WOGS2	06446000	
WTWS2	06436180	
FYTT1	03582000	
ARLT1	07030240	
BCHT1	03594421	
BIGT1	03606500	
BVRT1	07029500	
CKCT1	07024200	
COTT1	07030600	
FRST1	070322435	
FRVT1	07028960	
GERT1	07031650	
HLYT1	07031740	
LGRT1	07030392	
MEMT1	07032000	
MPHT1	07031692	
NOMT1	07025400	
NONT1	07032200	
OBNT1	07026040	
OWCT1	07027720	
PHTT1	03064800	
RFLT1	07027000	
RLTT1	07030050	
ROST1	07030500	
RVPT1	07032252	
SFOT1	07024500	
SPYT1	07030290	
ALCT1	03498850	
ARTT1	03532000	
BCPT1	03535200	
BRCT1	03535000	
CFKT1	03409500	
CHLT1	03566000	
CLCT1	03539778	
CRCT1	03491544	
HIBT1	034991109	
HRFT1	03460795	
LGPT1	03527220	
LIMT1	03466208	
LLDT1	03467609	
LTWT1	03410210	
NCCT1	03566535	
NEPT1	03461500	
NRVT1	03408500	
NWPT1	03455000	
OAKT1	03540500	
OBDT1	03539800	
OOBT1	03565500	
RVLT1	03491000	
SOLT1	03535400	
TLRT1	03518500	
TWNT1	03497300	
ACIT1	03431790	
ACST1	03431800	
ALPT1	03415000	
ANTT1	03431000	
ASHT1	03435000	
BELT1	03433500	
BORT1	03431599	
BPYT1	03431712	
BYGT1	03416000	
CAFT1	03419800	
CHPT1	03434870	
CKVT1	03436500	
CLAT1	03417500	
CMTT1	03605078	
CNVT1	03601990	
CORT1	03418420	
CTHT1	03425000	
DADT1	03539600	
DBLT1	03599100	
DONT1	03430200	
DOVT1	03437000	
EDWT1	03426490	
EMGT1	03436690	
FLTT1	03604000	
FNHT1	03599450	
FRAT1	03432350	
GVST1	03424730	
HBFT1	03432400	
HNTT1	03425400	
IRCT1	03588500	
JAGT1	03414500	
KINT1	03434500	
LAST1	03427500	
MCGT1	03421000	
MLTT1	03599240	
MUGT1	03428200	
NAST1	03431500	
NBCT1	03431300	
NRCT1	03431700	
NSRT1	03426470	
NSST1	034315005	
OHIT1	03426310	
OMOT1	03431091	
PELT1	03578000	
PENT1	03417600	
PLKT1	03584045	
PNBT1	03430320	
PORT1	03436100	
PPLT1	03578500	
PTVT1	03599419	
SLLT1	03312259	
SNKT1	03596075	
STWT1	03424860	
VERT1	03602500	
WBNT1	03431060	
WRTT1	03597590	
AMAT2	07227500	
CDNT2	07228000	
CHYT2	07227460	
DCMT2	07227420	
FBKT2	07227890	
GRET2	07299840	
HLCT2	07299890	
KTNT2	07301410	
LCBT2	07235000	
LEFT2	352631100484200	
MRIT2	07227900	
SHAT2	07301300	
SPMT2	07233500	
SPRT2	07233550	
UMBT2	07295500	
WAYT2	07297910	
WLGT2	07300000	
WLRT2	352614100163200	
FAFT2	08212400	
AICT2	08211900	
CAAT2	08211500	
CBVT2	08211200	
CCDT2	08206910	
CCVT2	08177500	
CKDT2	08177400	
COTT2	08194000	
CTDT2	08206900	
DUPT2	08177520	
FRRT2	08194200	
GLIT2	08188500	
GWLT2	08210400	
LMKT2	08458975	
MFNT2	08188570	
MIOT2	08189300	
MTBT2	08211000	
MTHT2	08210500	
NGCT2	08164600	
OOST2	08211520	
PEDT2	08177300	
PLPT2	08164800	
RBUT2	08211503	
RCCT2	08189200	
REFT2	08189500	
SCDT2	08176900	
SKMT2	08189700	
THET2	08210000	
TIDT2	08206600	
TILT2	08194500	
TIVT2	08188800	
TNLT2	08206700	
TVLT2	08188810	
VICT2	08176500	
WRST2	08176550	
WTTT2	08208000	
ZACT2	08458995	
UDCT2	08407580	
AAIT2	08158930	
ABST2	08155500	
ABTT2	08155300	
ABUT2	08154700	
ACRT2	08158000	
AHOT2	08156800	
ASHT2	08156675	
ASRT2	08193000	
ATIT2	08159000	
BAST2	302814097444799	
BCCT2	08155400	
BCDT2	08158810	
BCET2	302914097483500	
BCIT2	08105883	
BCLT2	303508097525399	
BCMT2	08158813	
BCST2	303223097450600	
BCUT2	08197800	
BCWT2	08158035	
BDAT2	08178880	
BEST2	08167870	
BFST2	08170950	
BGMT2	08158030	
BHUT2	303234097345700	
BKFT2	08105888	
BLDT2	303439097465000	
BOCT2	303216097423600	
BRTT2	08159200	
BRUT2	303341097364800	
BSJT2	08103900	
BSMT2	08171350	
BSYT2	08105897	
BTVT2	08190500	
BYBT2	08105872	
CICT2	08183900	
CMOT2	08168913	
CMRT2	08168932	
CNCT2	08195000	
COMT2	08167000	
CSVT2	08184050	
CUET2	08175800	
DBYT2	08205500	
DFRT2	08196300	
DLWT2	08174600	
DOLT2	08449100	
DRWT2	08158700	
ECKT2	08187550	
ELMT2	08181800	
EWAT2	08178627	
FACT2	08183500	
FBBT2	08158045	
FCTT2	08186000	
FLVT2	08183200	
FRBT2	08152900	
FSBT2	08152710	
GBCT2	08169500	
GCCT2	08180941	
GCTT2	08166250	
GDHT2	08174700	
GERT2	08104700	
GETT2	08104900	
GGLT2	08104650	
GGRT2	08105700	
GNGT2	08105600	
GNLT2	08173900	
GNRT2	0810464660	
GRHT2	08166140	
GRTT2	08167900	
GTWT2	08105095	
HDWT2	08185065	
HEIT2	08185100	
HFXT2	08171290	
HLTT2	08181400	
HNFT2	08165300	
HNTT2	08165500	
HOST2	08168000	
JCIT2	08166000	
JOCT2	08153500	
JWMT2	08170990	
KBWT2	08158927	
KNLT2	08152000	
KRRT2	08166200	
KWHT2	08200720	
KYET2	08171300	
LBFT2	08170890	
LCKT2	08155240	
LCPT2	08172400	
LECT2	08181435	
LGRT2	08160400	
LKPT2	08105886	
LKST2	08181480	
LLAT2	08151500	
LLGT2	08172000	
LRUT2	08203450	
LSNT2	08164390	
LSPT2	08456310	
LULT2	08173000	
LWGT2	08158380	
MDLT2	08179500	
MERT2	0817887350	
MMDT2	08180700	
MTST2	08178050	
MYAT2	08207500	
NBCT2	08169000	
NBDT2	08168797	
NBRT2	08168500	
NMOT2	08189998	
NUBT2	0818999010	
OHBT2	08155200	
ONIT2	08158827	
ORBT2	08155541	
RUGT2	08186500	
RWDT2	08196000	
SAAT2	08181500	
SABT2	08198500	
SACT2	08178800	
SAFT2	08178500	
SALT2	08198000	
SAOT2	08178000	
SBMT2	08164300	
SCAT2	08158840	
SCRT2	08202700	
SDBT2	08178593	
SELT2	08185000	
SGGT2	08169792	
SGHT2	08180586	
SIOT2	08177700	
SLHT2	08158860	
SMCT2	08167700	
SMIT2	08159500	
SMRT2	08171400	
SNPT2	08178565	
SRGT2	08167500	
SRMT2	08197936	
SRRT2	08188060	
SRUT2	08170500	
SSCT2	08178700	
SSMT2	08201500	
STLT2	08167800	
SUPT2	08185500	
SVBT2	08181725	
TPHT2	08200000	
UBCT2	303502097432000	
UDET2	08197500	
ULRT2	08204005	
UVAT2	08190000	
UVLT2	08192000	
VCKT2	08200977	
VORT2	08180720	
WADT2	08158200	
WART2	08157540	
WBCT2	303212097373100	
WCAT2	08157560	
WCDT2	303031097460200	
WCET2	303209097473000	
WCKT2	303114097355700	
WGRT2	08105505	
WHDT2	302926097322400	
WHOT2	08175000	
WHTT2	303022097331200	
WHUT2	303056097341300	
WJCT2	08158970	
WKLT2	08158920	
WLAT2	303443097502700	
WLCT2	08156910	
WLNT2	303318097482000	
WMBT2	08171000	
WRDT2	303401097374700	
WRKT2	302903097424999	
WRNT2	303231097394800	
WROT2	303227097404504	
WWVT2	08158600	
AAYT2	08052700	
ACMT2	08063030	
ACTT2	08095550	
ADOT2	08045995	
ALAT2	08093350	
AQAT2	08093360	
AQLT2	08093100	
ATHT2	08031290	
AVLT2	08063562	
BCAT2	08043700	
BCHT2	08048543	
BDWT2	08063700	
BECT2	08108250	
BGET2	08086290	
BKGT2	08086500	
BLBT2	07332610	
BLET2	08102500	
BLNT2	08102000	
BLPT2	08104100	
BMCT2	08047050	
BNBT2	08046500	
BNRT2	07315525	
BODT2	07332622	
BOIT2	07332620	
BOYT2	08044500	
BPRT2	08043000	
BRDT2	08063800	
BRPT2	08044000	
BSAT2	08110300	
BSGT2	0804956950	
BTGT2	08143700	
BUMT2	08092000	
BVRT2	07315510	
BVWT2	08059400	
CART2	08055500	
CCST2	08086215	
CFBT2	08047000	
CMNT2	08106500	
CNLT2	08062000	
CNVT2	08050800	
COPT2	07342500	
CPKT2	08099382	
CPPT2	07343000	
CRFT2	08095400	
CRHT2	08064510	
CTNT2	08095000	
CVET2	08050840	
DALT2	08057000	
DAWT2	08063050	
DCGT2	08055000	
DCJT2	08053500	
DCWT2	08053430	
DLLT2	08099100	
DNNT2	08090800	
DOET2	08052745	
DSBT2	08099300	
DWLT2	08057300	
DWRT2	08057200	
DWST2	08063100	
EAMT2	08045000	
EAST2	08110500	
EFDT2	08055560	
EFFT2	08056000	
EFLT2	08053000	
EHST2	312826098090600	
ERMT2	08048970	
FEST2	08110430	
FFLT2	08064550	
FLWT2	08045400	
FNYT2	08061750	
FRHT2	08061550	
FWHT2	08047500	
FWOT2	08048000	
GAST2	08100500	
GBYT2	08090900	
GBZT2	08090905	
GFTT2	08088610	
GLLT2	08050400	
GLRT2	08091000	
GLTT2	08049300	
GNVT2	08017200	
GPAT2	08050100	
GPET2	08050050	
GPRT2	08049500	
GPVT2	08054500	
GQQT2	08091730	
GROT2	08091500	
GRST2	08110325	
HCLT2	08086400	
HCRT2	08086400	
HCYT2	08048800	
HIBT2	08098290	
HICT2	08094800	
HIKT2	08052780	
HMLT2	08100000	
HSLT2	08099500	
ICFT2	08059350	
ICRT2	08053009	
IRNT2	08063048	
JAKT2	08042800	
JPLT2	08049800	
KAFT2	08062895	
KEMT2	08103800	
KMPT2	08062800	
LADT2	332454095562700	
LART2	08049200	
LCJT2	08042820	
LCLT2	08091900	
LEWT2	08052800	
LLET2	08099000	
LLMT2	08110460	
LLST2	08110470	
LMGT2	08088400	
LOLT2	08065000	
LPCT2	08098300	
LPPT2	08090300	
LRIT2	08104500	
LTLT2	08062730	
LVNT2	08060500	
LWFT2	08045800	
LWWT2	08063600	
MCGT2	08095300	
MCKT2	08059000	
MFCT2	07315950	
MMWT2	08090700	
MNFT2	08049700	
MSCT2	07342480	
MYST2	07335390	
NELT2	08107950	
NNCT2	07315600	
PCTT2	08099400	
PICT2	08101000	
PLCT2	07335600	
PLOT2	08089000	
PNTT2	08017400	
PSMT2	08088500	
QLAT2	08017300	
RCET2	08064100	
RCKT2	08063040	
RLRT2	08106350	
ROXT2	333241095432300	
RRDT2	08051135	
RRLT2	08051100	
RSRT2	08062500	
SCLT2	07342495	
SCST2	07342465	
SDOT2	08104300	
SGET2	08051500	
SHCT2	08061540	
SOUT2	08088000	
SSST2	07343460	
STET2	08064700	
STIT2	08104050	
SUBT2	331957095234200	
TDDT2	08062700	
TRDT2	08057410	
TRNT2	08063010	
TUCT2	08056500	
UKOT2	08065200	
VMAT2	08095200	
VNST2	08049580	
WBAT2	08096500	
WCMT2	08059590	
WCRT2	08044800	
WEAT2	08045850	
WFTT2	08045550	
WHCT2	08063590	
WPTT2	08017410	
WTYT2	08092500	
ADBT2	08073500	
ADDT2	08073000	
ALNT2	08078000	
BACT2	08162500	
BAHT2	08072600	
BAKT2	08072500	
BAWT2	08111850	
BBAT2	08072730	
BBCT2	08072350	
BBHT2	08068390	
BBKT2	08072300	
BBST2	08074000	
BBZT2	08108700	
BCNT2	08115000	
BEMT2	08111700	
BFOT2	08075605	
BKHT2	08074250	
BMPT2	08075110	
BOLT2	08117500	
BRZT2	290350095334300	
BUZT2	08111054	
BWHT2	08074760	
BZZT2	290313095274500	
CBST2	08161000	
CCGT2	08068800	
CFKT2	08068000	
CLCT2	08077637	
CLDT2	08070000	
CODT2	08164450	
CRKT2	08065350	
CRTT2	08065330	
CYRT2	08068780	
DEHT2	08074150	
DEYT2	08109800	
DMYT2	08109700	
EDNT2	08164000	
FCWT2	08067920	
FRLT2	08160800	
GABT2	08076180	
GBHT2	08076000	
GBLT2	08076700	
GCGT2	08075780	
GNDT2	08164503	
GRIT2	08066250	
GSET2	08067525	
GSST2	08074810	
HABT2	08076500	
HBMT2	08075000	
HCCT2	08077600	
HCDT2	08067500	
HCHT2	08068740	
HCST2	08075400	
HFFT2	08071280	
HGBT2	08075900	
HGTT2	08074500	
HMMT2	08069500	
HOCT2	08068700	
HOPT2	08074710	
HPDT2	08111500	
HSIT2	08075500	
HSJT2	08072000	
HTGT2	08075770	
HTST2	08163500	
KHOT2	08068720	
LBYT2	08067000	
LCAT2	08072800	
LCTT2	08067600	
LIVT2	08066200	
LKWT2	08075763	
LLYT2	08072760	
LMCT2	08164504	
LPST2	08077740	
LTXT2	08164525	
LVDT2	08066190	
LWCT2	08068325	
LYNT2	08110100	
MBFT2	08067100	
MDST2	08065800	
MOKT2	08077650	
MRAT2	08164370	
MSTT2	08074598	
MTPT2	08162600	
MYKT2	08076997	
NCET2	08070200	
NGET2	08110800	
OALT2	08066175	
OBRT2	08079120	
PBST2	08068450	
PGRT2	08068400	
PPTT2	08073700	
PTET2	08068090	
RMOT2	08114000	
RMYT2	08066500	
ROST2	08116650	
RRKT2	08074800	
RSNT2	08116400	
RVRT2	08066000	
RYET2	08066300	
SDAT2	08070500	
SHLT2	08072050	
SJHT2	08067548	
SMAT2	08072680	
SMVT2	08110000	
SOMT2	08109900	
SPAT2	08164350	
SPDT2	08071000	
SPNT2	08068500	
STUT2	08068900	
TMBT2	08068275	
TPST2	08077658	
VCBT2	08075730	
WABT2	08074020	
WCBT2	08116850	
WCGT2	08067650	
WCVT2	08067118	
WFDT2	08069000	
WHAT2	08162000	
WOBT2	08074540	
WSBT2	08073600	
WSVT2	08067252	
ALGT2	08042522	
BIPT2	08041749	
BKLT2	08025350	
BRVT2	08026000	
BWRT2	08028500	
DWYT2	08030500	
EVDT2	08041000	
JWRT2	305226094010000	
KOUT2	08041500	
MCVT2	08031000	
NCCT2	08029500	
NSBT2	08041780	
ORNT2	08030540	
SOLT2	08041700	
TBAT2	305236094184100	
TBFT2	08040600	
TBLT2	08040000	
TBTT2	08025360	
AMTT2	08080500	
ARTT2	08082000	
BICT2	07298500	
BPST2	07311783	
CHLT2	07299540	
CWRT2	08080910	
JTBT2	08079600	
LHPT2	08079700	
MKZT2	07298100	
PNVT2	08080700	
PWRT2	07311600	
SSWT2	08123620	
TLPT2	07311630	
BOQT2	08375300	
BTNT2	08447300	
CCRT2	08123600	
CDCT2	08121000	
CLRT2	08123000	
CMHT2	08123755	
CSTT2	08374550	
DEET2	08120500	
GIVT2	08446500	
GNST2	08427000	
JBGT2	08117995	
JBTT2	08118000	
NDST2	08123640	
ORLT2	08412500	
PCST2	08420500	
PGFT2	08437710	
RLAT2	08410000	
SFIT2	08447020	
SGAT2	08433000	
SPCT2	08447000	
WBRT2	08123800	
ALWT2	07314500	
ARHT2	07314000	
ARRT2	07314800	
BENT2	07311800	
BKBT2	07308500	
CHWT2	07312700	
DSCT2	07312110	
DSTT2	07331600	
ELTT2	07312200	
GSVT2	07316000	
HTAT2	07314900	
HTWT2	07315200	
IPRT2	07312380	
IPWT2	07312330	
MBLT2	07312100	
QGCT2	07299670	
SEYT2	07311900	
SMKT2	08082800	
SYMT2	08082500	
SYOT2	07312000	
TRST2	07311700	
VERT2	07308200	
WFHT2	07312610	
WICT2	07312500	
ACST2	07344100	
ALOT2	08036500	
ATBT2	08038000	
AYIT2	08039100	
BCBT2	07344493	
BEKT2	08022040	
BGKT2	07346080	
BSLT2	07344489	
BSNT2	08019500	
CTCT2	07343356	
CUST2	08033900	
DEKT2	07336820	
DIBT2	08033000	
DLBT2	332846094370400	
DSPT2	07343450	
DTTT2	333934095151700	
GDWT2	08020000	
HAKT2	08019200	
HUGT2	325852094391200	
JEFT2	07346045	
JFET2	07346000	
JFFT2	07346070	
JFNT2	07345900	
JKST2	08034500	
JSPT2	08039300	
KLGT2	08020700	
KNRT2	312922095080701	
LCST2	07344484	
LFKT2	08018800	
LJKT2	08032200	
LMTT2	08022060	
LMVT2	08022200	
LNCT2	08036700	
LNGT2	08020450	
LONT2	08020900	
LPTT2	08031400	
LTYT2	08034000	
MLAT2	08018500	
MOUT2	07344488	
MTTT2	331143094293100	
NADT2	08037050	
NCST2	08032000	
NONT2	332948094464101	
OMWT2	07343840	
ORCT2	07346050	
PBGT2	07344500	
QTMT2	08019000	
ROKT2	08033500	
TLCT2	07343200	
TXKT2	07344200	
WBOT2	325736095164800	
WOCT2	07343500	
ABAT2	08086212	
ABIT2	08083270	
ABYT2	08085500	
ACCT2	08083420	
ACWT2	08083480	
BAMT2	08127000	
BCRT2	08144900	
BLIT2	08126380	
BLKT2	08125500	
BRAT2	08145000	
CHVT2	08128000	
CLBT2	08134000	
CUTT2	08140700	
CXPT2	320758099095000	
EVST2	08123950	
GCRT2	08134250	
HAWT2	08083500	
HDCT2	08142000	
HORT2	08141000	
JCTT2	08148500	
JNCT2	08150000	
JSLT2	08149900	
KBYT2	08083460	
KNBT2	08130500	
LBWT2	08143000	
LEUT2	08084200	
LKCT2	08140770	
LSFT2	08084500	
LSWT2	08083200	
MBCT2	08150800	
MCMT2	08082700	
MLIT2	08143600	
MLRT2	08150700	
MNRT2	08144500	
MODT2	08086050	
NGTT2	08084000	
NOOT2	08083230	
OHIT2	08136600	
PRKT2	08136500	
RELT2	08124000	
ROYT2	08083100	
RUBT2	08080505	
SAGT2	08134500	
SCCT2	08136000	
SCVT2	08128030	
SGOT2	08131400	
SILT2	08123850	
SLRT2	08133250	
SNBT2	08147000	
SPZT2	08130700	
SRCT2	08133500	
SSBT2	08146000	
STFT2	08084800	
STYT2	08136700	
TBRT2	08131200	
TKLT2	08129300	
TKST2	08128400	
WNRT2	08082450	
ARCT2	07335500	
BFFU1	09379500	
BRUU1	09261700	
CLRU1	09180500	
CRPU1	09185600	
CSCU1	09182400	
DDHU1	09333500	
DOLU1	09180000	
DURU1	09302000	
FRRU1	09326500	
GRVU1	09315000	
GRZU1	09234500	
JESU1	09261000	
MCAU1	09310700	
MCSU1	09183600	
MDCU1	09330500	
ROKU1	09279000	
WATU1	09306500	
WRSU1	09312600	
WTRU1	09299500	
AFPU1	10164500	
BCNU1	10126000	
BDWU1	09413900	
BERU1	10011500	
BEVU1	10234500	
BGCU1	10023000	
BNRU1	09217900	
BRWU1	10020300	
CASU1	10150500	
CCDU1	10194200	
CIVU1	10131000	
CLLU1	10130500	
CNTU1	09288000	
COAU1	10242000	
CRDU1	10132500	
DCCU1	10157500	
DCHU1	09288180	
DMOU1	10149400	
DRUU1	09295100	
DSWU1	09314280	
DUUU1	10172952	
ECAU1	10133800	
ECCU1	10134500	
ECPU1	10133650	
ECWU1	10132000	
EFFU1	09404450	
ERMU1	10133980	
ESCU1	09337500	
ESTU1	09404900	
ETEU1	09319000	
FCBU1	09327000	
FCFU1	10142000	
FCNU1	09310500	
FPWU1	09408195	
FREU1	09330000	
FTFU1	09309600	
GATU1	10136500	
GMBU1	09328920	
GOGU1	10172630	
GROU1	09272400	
GSBU1	10010020	
GSLU1	10010100	
GSPU1	10010000	
HATU1	10174500	
HBCU1	10153100	
HDPU1	10108400	
HRMU1	10113500	
HUCU1	09408135	
HURU1	09408150	
JRSU1	10171000	
KCKU1	09403600	
LCJU1	10168000	
LEEU1	09408000	
LFAU1	09289500	
LFRU1	09291000	
LGNU1	10109000	
MAAU1	10215900	
MACU1	10173450	
MCLU1	10133600	
MCMU1	09183500	
MYRU1	09295000	
NEUU1	09296800	
NFVU1	09405500	
OAWU1	10128500	
OGAU1	10140700	
OGHU1	10137500	
OPDU1	10140100	
PAKU1	09381800	
PCHU1	10155500	
PCNU1	09337000	
PPPU1	10163000	
PRAU1	10155200	
PRZU1	10105900	
PVHU1	10155000	
RBCU1	10172200	
RCBU1	09378630	
SAYU1	10205030	
SCCU1	10156000	
SCJU1	10129900	
SCMU1	09378170	
SCSU1	10170500	
SCVU1	09409100	
SCWU1	09410100	
SCZU1	10146000	
SEKU1	10183500	
SMCU1	09329050	
SRFU1	09328500	
SRIU1	09328910	
SRJU1	10219000	
SRKU1	10189000	
SRLU1	10224000	
SRSU1	09413000	
SRYU1	10217000	
STCU1	09408400	
SWBU1	09285900	
SWSU1	10149000	
SZZU1	10145400	
TADU1	09277500	
TCCU1	10172870	
URRU1	09301500	
VCVU1	10172700	
VIRU1	09406000	
VLLU1	09406100	
VRBU1	09413200	
VRSU1	09413500	
WBWU1	10129500	
WCGU1	10172800	
WCYU1	10172860	
WEOU1	10137000	
WESU1	10166430	
WEUU1	10136600	
WOOU1	10154200	
WOPU1	09314500	
WRPU1	10129300	
WWPU1	10141000	
YEZU1	09292000	
YLLU1	09292500	
CCMU1	10146400	
ACKV2	375723075344404	
AHLV2	01672500	
ALKV2	02079640	
BDNV2	364218078015701	
BFCV2	02039000	
BGCV2	0204300267	
BKEV2	371122078114401	
BKNV2	0167862550	
BLHV2	01674500	
BLMV2	0204288539	
BLYV2	0204288905	
BRTV2	02052090	
BUGV2	02079500	
BWLV2	01674000	
CARV2	02035000	
CCRV2	371543076003401	
CHIV2	01484746	
CHWV2	371644077244601	
CITV2	375635075271504	
CKHV2	02042500	
DECV2	02041000	
DGSV2	01669520	
DNDV2	02047500	
DOSV2	01671025	
EBRV2	0204288721	
EFWV2	370053076533901	
ELZV2	02042893	
EPOV2	02052000	
FKLV2	02050000	
FKNV2	02049500	
FKWV2	364059076544901	
FNCV2	02036500	
FRMV2	02039500	
FSWV2	365150076051101	
FTMV2	0204289994	
FUVV2	02032250	
HMNV2	0204289985	
HNRV2	373737077083201	
HRCV2	01671020	
HWRV2	02030000	
ICRV2	02079241	
JRKV2	02037000	
JSFV2	02042770	
KERV2	02079490	
LAWV2	02051500	
LHNV2	365423076051300	
LNBV2	02051000	
